,open,high,low,close,volume,num_trds,value
2024-01-21 15:06:00-05:00,7.207,7.207,7.2069,7.2069,0,37,0.0
2024-01-21 15:34:00-05:00,7.207,7.207,7.2069,7.207,0,15,0.0
2024-01-21 15:35:00-05:00,7.207,7.207,7.207,7.207,0,43,0.0
2024-01-21 15:37:00-05:00,7.2092,7.2092,7.2092,7.2092,0,21,0.0
2024-01-21 15:38:00-05:00,7.2092,7.2092,7.209,7.2091,0,78,0.0
2024-01-21 15:41:00-05:00,7.2091,7.2099,7.2091,7.2099,0,15,0.0
2024-01-21 15:42:00-05:00,7.2099,7.2101,7.2099,7.21,0,49,0.0
2024-01-21 16:20:00-05:00,7.2101,7.2101,7.2101,7.2101,0,52,0.0
2024-01-21 16:29:00-05:00,7.2101,7.2101,7.2101,7.2101,0,18,0.0
2024-01-21 16:30:00-05:00,7.2101,7.2101,7.2101,7.2101,0,2,0.0
2024-01-21 16:36:00-05:00,7.2101,7.2101,7.2101,7.2101,0,10,0.0
2024-01-21 16:37:00-05:00,7.2101,7.2101,7.2101,7.2101,0,8,0.0
2024-01-21 16:41:00-05:00,7.2101,7.2101,7.2101,7.2101,0,45,0.0
2024-01-21 16:45:00-05:00,7.2102,7.2102,7.2101,7.2101,0,100,0.0
2024-01-21 16:46:00-05:00,7.2101,7.2101,7.2101,7.2101,0,64,0.0
2024-01-21 16:47:00-05:00,7.2101,7.2102,7.2101,7.2101,0,106,0.0
2024-01-21 16:48:00-05:00,7.2101,7.2102,7.2101,7.2102,0,118,0.0
2024-01-21 16:49:00-05:00,7.2102,7.2102,7.2101,7.2102,0,62,0.0
2024-01-21 16:50:00-05:00,7.2102,7.2102,7.2099,7.2101,0,92,0.0
2024-01-21 16:51:00-05:00,7.2101,7.2102,7.2101,7.2102,0,72,0.0
2024-01-21 16:52:00-05:00,7.2102,7.2102,7.2101,7.2102,0,105,0.0
2024-01-21 16:53:00-05:00,7.2102,7.2102,7.2099,7.2102,0,136,0.0
2024-01-21 16:54:00-05:00,7.2102,7.2102,7.2101,7.2101,0,186,0.0
2024-01-21 16:55:00-05:00,7.2101,7.2102,7.2101,7.2102,0,52,0.0
2024-01-21 16:56:00-05:00,7.2102,7.2102,7.2102,7.2102,0,84,0.0
2024-01-21 16:57:00-05:00,7.2101,7.2102,7.2101,7.2102,0,66,0.0
2024-01-21 16:58:00-05:00,7.2102,7.2102,7.2102,7.2102,0,108,0.0
2024-01-21 16:59:00-05:00,7.2102,7.2103,7.2102,7.2103,0,42,0.0
