,open,high,low,close,volume,num_trds,value
2024-06-19 17:00:00-04:00,7.2813,7.2816,7.2807,7.2807,0,261,0.0
2024-06-19 17:01:00-04:00,7.2807,7.2809,7.2806,7.2806,0,230,0.0
2024-06-19 17:02:00-04:00,7.2806,7.2808,7.2803,7.2803,0,240,0.0
2024-06-19 17:03:00-04:00,7.2803,7.2803,7.2802,7.2802,0,233,0.0
2024-06-19 17:04:00-04:00,7.2802,7.2802,7.28,7.28,0,242,0.0
2024-06-19 17:05:00-04:00,7.28,7.2803,7.28,7.2803,0,361,0.0
2024-06-19 17:06:00-04:00,7.2803,7.2803,7.2802,7.2803,0,324,0.0
2024-06-19 17:07:00-04:00,7.2803,7.2803,7.2802,7.2802,0,336,0.0
2024-06-19 17:08:00-04:00,7.2802,7.2803,7.2802,7.2803,0,335,0.0
2024-06-19 17:09:00-04:00,7.2803,7.2804,7.2802,7.2803,0,356,0.0
2024-06-19 17:10:00-04:00,7.2803,7.2804,7.2802,7.2803,0,417,0.0
2024-06-19 17:11:00-04:00,7.2803,7.2803,7.2802,7.2802,0,379,0.0
2024-06-19 17:12:00-04:00,7.2802,7.2803,7.2802,7.2802,0,430,0.0
2024-06-19 17:13:00-04:00,7.2802,7.2802,7.2801,7.2801,0,410,0.0
2024-06-19 17:14:00-04:00,7.2801,7.2801,7.2801,7.2801,0,375,0.0
2024-06-19 17:15:00-04:00,7.2801,7.2801,7.2801,7.2801,0,360,0.0
2024-06-19 17:16:00-04:00,7.2801,7.2801,7.2801,7.2801,0,378,0.0
2024-06-19 17:17:00-04:00,7.2801,7.2801,7.2801,7.2801,0,351,0.0
2024-06-19 17:18:00-04:00,7.2801,7.2801,7.28,7.28,0,345,0.0
2024-06-19 17:19:00-04:00,7.28,7.28,7.28,7.28,0,328,0.0
2024-06-19 17:20:00-04:00,7.28,7.2802,7.28,7.2801,0,356,0.0
2024-06-19 17:21:00-04:00,7.2801,7.2802,7.2801,7.2802,0,374,0.0
2024-06-19 17:22:00-04:00,7.2802,7.2802,7.2801,7.2802,0,344,0.0
2024-06-19 17:23:00-04:00,7.2802,7.2802,7.2801,7.2802,0,359,0.0
2024-06-19 17:24:00-04:00,7.2802,7.2803,7.2801,7.2803,0,391,0.0
2024-06-19 17:25:00-04:00,7.2803,7.2803,7.2801,7.2801,0,405,0.0
2024-06-19 17:26:00-04:00,7.2801,7.2802,7.28,7.28,0,398,0.0
2024-06-19 17:27:00-04:00,7.28,7.2801,7.28,7.2801,0,404,0.0
2024-06-19 17:28:00-04:00,7.2801,7.2801,7.2801,7.2801,0,407,0.0
2024-06-19 17:29:00-04:00,7.2801,7.2801,7.2799,7.2799,0,389,0.0
2024-06-19 17:30:00-04:00,7.2799,7.28,7.2799,7.2799,0,404,0.0
2024-06-19 17:31:00-04:00,7.2799,7.28,7.2799,7.2799,0,408,0.0
2024-06-19 17:32:00-04:00,7.2799,7.2799,7.2795,7.2795,0,402,0.0
2024-06-19 17:33:00-04:00,7.2795,7.2795,7.2794,7.2794,0,455,0.0
2024-06-19 17:34:00-04:00,7.2794,7.2794,7.2794,7.2794,0,424,0.0
2024-06-19 17:35:00-04:00,7.2794,7.2794,7.2793,7.2794,0,419,0.0
2024-06-19 17:36:00-04:00,7.2794,7.2794,7.2793,7.2793,0,403,0.0
2024-06-19 17:37:00-04:00,7.2793,7.2793,7.2793,7.2793,0,375,0.0
2024-06-19 17:38:00-04:00,7.2793,7.2793,7.2793,7.2793,0,379,0.0
