,open,high,low,close,volume,num_trds,value
2024-05-05 17:00:00-04:00,152.93,152.95,152.91,152.93,0,243,0.0
2024-05-05 17:01:00-04:00,152.93,152.98,152.93,152.97,0,216,0.0
2024-05-05 17:02:00-04:00,152.97,153.0,152.97,153.0,0,301,0.0
2024-05-05 17:03:00-04:00,153.01,153.01,152.98,153.0,0,303,0.0
2024-05-05 17:04:00-04:00,153.0,153.02,152.98,152.99,0,332,0.0
2024-05-05 17:05:00-04:00,152.99,153.02,152.98,153.02,0,382,0.0
2024-05-05 17:06:00-04:00,153.02,153.02,152.99,153.02,0,345,0.0
2024-05-05 17:07:00-04:00,153.02,153.02,152.89,152.9,0,429,0.0
2024-05-05 17:08:00-04:00,152.9,152.92,152.9,152.92,0,394,0.0
2024-05-05 17:09:00-04:00,152.92,152.92,152.89,152.91,0,430,0.0
2024-05-05 17:10:00-04:00,152.91,152.92,152.89,152.89,0,412,0.0
2024-05-05 17:11:00-04:00,152.89,152.89,152.88,152.88,0,390,0.0
2024-05-05 17:12:00-04:00,152.88,152.89,152.88,152.89,0,359,0.0
2024-05-05 17:13:00-04:00,152.89,152.89,152.88,152.88,0,334,0.0
2024-05-05 17:14:00-04:00,152.88,152.89,152.88,152.89,0,364,0.0
2024-05-05 17:15:00-04:00,152.89,152.89,152.89,152.89,0,372,0.0
2024-05-05 17:16:00-04:00,152.89,152.9,152.89,152.9,0,395,0.0
2024-05-05 17:17:00-04:00,152.9,152.9,152.9,152.9,0,397,0.0
2024-05-05 17:18:00-04:00,152.9,152.93,152.87,152.87,0,449,0.0
2024-05-05 17:19:00-04:00,152.87,152.87,152.86,152.87,0,400,0.0
2024-05-05 17:20:00-04:00,152.87,152.87,152.87,152.87,0,394,0.0
2024-05-05 17:21:00-04:00,152.87,152.88,152.86,152.88,0,399,0.0
2024-05-05 17:22:00-04:00,152.88,152.88,152.87,152.87,0,390,0.0
2024-05-05 17:23:00-04:00,152.88,152.88,152.84,152.84,0,432,0.0
2024-05-05 17:24:00-04:00,152.84,152.85,152.84,152.85,0,381,0.0
2024-05-05 17:25:00-04:00,152.85,152.85,152.84,152.85,0,400,0.0
2024-05-05 17:26:00-04:00,152.85,152.85,152.84,152.85,0,382,0.0
2024-05-05 17:27:00-04:00,152.85,152.85,152.84,152.85,0,380,0.0
2024-05-05 17:28:00-04:00,152.85,152.85,152.84,152.85,0,384,0.0
2024-05-05 17:29:00-04:00,152.85,152.85,152.84,152.85,0,392,0.0
2024-05-05 17:30:00-04:00,152.85,152.85,152.84,152.85,0,373,0.0
2024-05-05 17:31:00-04:00,152.85,152.85,152.84,152.85,0,377,0.0
2024-05-05 17:32:00-04:00,152.85,152.85,152.84,152.85,0,382,0.0
2024-05-05 17:33:00-04:00,152.85,152.85,152.84,152.85,0,393,0.0
2024-05-05 17:34:00-04:00,152.85,152.85,152.84,152.84,0,384,0.0
2024-05-05 17:35:00-04:00,152.84,152.85,152.84,152.85,0,393,0.0
2024-05-05 17:36:00-04:00,152.85,152.85,152.84,152.85,0,378,0.0
2024-05-05 17:37:00-04:00,152.85,152.85,152.84,152.85,0,386,0.0
2024-05-05 17:38:00-04:00,152.85,152.85,152.84,152.85,0,394,0.0
2024-05-05 17:39:00-04:00,152.85,152.85,152.84,152.85,0,399,0.0
2024-05-05 17:40:00-04:00,152.85,152.85,152.85,152.85,0,387,0.0
2024-05-05 17:41:00-04:00,152.85,152.85,152.85,152.85,0,386,0.0
2024-05-05 17:42:00-04:00,152.85,152.85,152.85,152.85,0,392,0.0
2024-05-05 17:43:00-04:00,152.85,152.85,152.85,152.85,0,387,0.0
2024-05-05 17:44:00-04:00,152.85,152.85,152.84,152.85,0,423,0.0
2024-05-05 17:45:00-04:00,152.85,152.85,152.84,152.85,0,419,0.0
2024-05-05 17:46:00-04:00,152.85,152.85,152.84,152.85,0,418,0.0
2024-05-05 17:47:00-04:00,152.85,152.85,152.85,152.85,0,413,0.0
2024-05-05 17:48:00-04:00,152.85,152.85,152.85,152.85,0,418,0.0
2024-05-05 17:49:00-04:00,152.85,152.85,152.85,152.85,0,414,0.0
2024-05-05 17:50:00-04:00,152.85,152.85,152.83,152.84,0,449,0.0
2024-05-05 17:51:00-04:00,152.84,152.84,152.84,152.84,0,449,0.0
2024-05-05 17:52:00-04:00,152.84,152.84,152.84,152.84,0,419,0.0
2024-05-05 17:53:00-04:00,152.84,152.84,152.84,152.84,0,445,0.0
2024-05-05 17:54:00-04:00,152.84,152.84,152.83,152.83,0,452,0.0
2024-05-05 17:55:00-04:00,152.83,152.84,152.83,152.84,0,481,0.0
2024-05-05 17:56:00-04:00,152.84,152.84,152.83,152.83,0,438,0.0
2024-05-05 17:57:00-04:00,152.83,152.83,152.8,152.8,0,475,0.0
2024-05-05 17:58:00-04:00,152.8,152.83,152.8,152.83,0,442,0.0
2024-05-05 17:59:00-04:00,152.83,152.84,152.83,152.84,0,436,0.0
2024-05-05 18:00:00-04:00,152.84,152.87,152.84,152.85,0,586,0.0
2024-05-05 18:01:00-04:00,152.85,152.89,152.83,152.89,0,549,0.0
2024-05-05 18:02:00-04:00,152.89,152.91,152.89,152.9,0,512,0.0
2024-05-05 18:03:00-04:00,152.9,152.91,152.9,152.91,0,442,0.0
2024-05-05 18:04:00-04:00,152.91,152.92,152.91,152.91,0,496,0.0
2024-05-05 18:05:00-04:00,152.91,152.94,152.91,152.94,0,506,0.0
2024-05-05 18:06:00-04:00,152.94,152.94,152.93,152.94,0,490,0.0
2024-05-05 18:07:00-04:00,152.94,152.94,152.94,152.94,0,444,0.0
2024-05-05 18:08:00-04:00,152.94,152.94,152.93,152.94,0,451,0.0
2024-05-05 18:09:00-04:00,152.94,152.94,152.94,152.94,0,418,0.0
2024-05-05 18:10:00-04:00,152.94,152.94,152.9,152.9,0,514,0.0
2024-05-05 18:11:00-04:00,152.9,152.92,152.9,152.92,0,611,0.0
2024-05-05 18:12:00-04:00,152.92,152.92,152.89,152.89,0,633,0.0
2024-05-05 18:13:00-04:00,152.89,152.9,152.88,152.9,0,541,0.0
2024-05-05 18:14:00-04:00,152.9,152.95,152.9,152.95,0,540,0.0
2024-05-05 18:15:00-04:00,152.95,153.02,152.95,153.02,0,609,0.0
2024-05-05 18:16:00-04:00,153.02,153.03,153.01,153.02,0,583,0.0
2024-05-05 18:17:00-04:00,153.02,153.03,153.02,153.02,0,594,0.0
2024-05-05 18:18:00-04:00,153.02,153.02,152.99,152.99,0,537,0.0
2024-05-05 18:19:00-04:00,152.99,153.02,152.99,152.99,0,603,0.0
2024-05-05 18:20:00-04:00,152.99,152.99,152.99,152.99,0,433,0.0
2024-05-05 18:21:00-04:00,152.99,153.0,152.99,152.99,0,501,0.0
2024-05-05 18:22:00-04:00,152.99,152.99,152.99,152.99,0,447,0.0
2024-05-05 18:23:00-04:00,152.99,153.0,152.99,153.0,0,475,0.0
2024-05-05 18:24:00-04:00,153.0,153.0,152.99,153.0,0,497,0.0
2024-05-05 18:25:00-04:00,153.0,153.01,153.0,153.01,0,501,0.0
2024-05-05 18:26:00-04:00,153.01,153.02,153.01,153.02,0,481,0.0
2024-05-05 18:27:00-04:00,153.02,153.08,153.02,153.08,0,613,0.0
2024-05-05 18:28:00-04:00,153.08,153.11,153.08,153.09,0,674,0.0
2024-05-05 18:29:00-04:00,153.09,153.09,153.08,153.08,0,588,0.0
2024-05-05 18:30:00-04:00,153.08,153.08,153.07,153.07,0,536,0.0
2024-05-05 18:31:00-04:00,153.07,153.07,153.03,153.03,0,610,0.0
2024-05-05 18:32:00-04:00,153.03,153.08,153.03,153.08,0,570,0.0
2024-05-05 18:33:00-04:00,153.08,153.08,153.07,153.07,0,543,0.0
2024-05-05 18:34:00-04:00,153.07,153.08,153.07,153.08,0,523,0.0
2024-05-05 18:35:00-04:00,153.08,153.11,153.08,153.11,0,554,0.0
2024-05-05 18:36:00-04:00,153.11,153.13,153.08,153.12,0,705,0.0
2024-05-05 18:37:00-04:00,153.12,153.13,153.11,153.13,0,552,0.0
2024-05-05 18:38:00-04:00,153.13,153.15,153.13,153.13,0,523,0.0
2024-05-05 18:39:00-04:00,153.13,153.14,153.13,153.14,0,494,0.0
2024-05-05 18:40:00-04:00,153.14,153.14,153.12,153.14,0,608,0.0
2024-05-05 18:41:00-04:00,153.14,153.23,153.13,153.22,0,797,0.0
2024-05-05 18:42:00-04:00,153.22,153.22,153.21,153.22,0,570,0.0
2024-05-05 18:43:00-04:00,153.22,153.24,153.21,153.24,0,636,0.0
2024-05-05 18:44:00-04:00,153.24,153.25,153.24,153.24,0,556,0.0
2024-05-05 18:45:00-04:00,153.24,153.24,153.19,153.2,0,597,0.0
2024-05-05 18:46:00-04:00,153.2,153.24,153.2,153.24,0,589,0.0
2024-05-05 18:47:00-04:00,153.24,153.25,153.21,153.24,0,596,0.0
2024-05-05 18:48:00-04:00,153.24,153.24,153.21,153.21,0,641,0.0
2024-05-05 18:49:00-04:00,153.21,153.21,153.18,153.19,0,607,0.0
2024-05-05 18:50:00-04:00,153.19,153.19,153.19,153.19,0,521,0.0
2024-05-05 18:51:00-04:00,153.19,153.19,153.18,153.19,0,580,0.0
2024-05-05 18:52:00-04:00,153.19,153.24,153.19,153.23,0,607,0.0
2024-05-05 18:53:00-04:00,153.23,153.23,153.22,153.23,0,544,0.0
2024-05-05 18:54:00-04:00,153.23,153.23,153.23,153.23,0,500,0.0
2024-05-05 18:55:00-04:00,153.23,153.24,153.23,153.23,0,511,0.0
2024-05-05 18:56:00-04:00,153.23,153.23,153.18,153.19,0,578,0.0
2024-05-05 18:57:00-04:00,153.19,153.2,153.17,153.18,0,682,0.0
2024-05-05 18:58:00-04:00,153.18,153.21,153.18,153.21,0,553,0.0
2024-05-05 18:59:00-04:00,153.21,153.23,153.21,153.23,0,591,0.0
2024-05-05 19:00:00-04:00,153.23,153.24,153.22,153.22,0,599,0.0
2024-05-05 19:01:00-04:00,153.22,153.22,153.22,153.22,0,501,0.0
2024-05-05 19:02:00-04:00,153.22,153.22,153.18,153.18,0,628,0.0
2024-05-05 19:03:00-04:00,153.18,153.18,153.17,153.18,0,583,0.0
2024-05-05 19:04:00-04:00,153.18,153.18,153.14,153.14,0,581,0.0
2024-05-05 19:05:00-04:00,153.14,153.15,153.13,153.14,0,644,0.0
2024-05-05 19:06:00-04:00,153.14,153.14,153.12,153.13,0,602,0.0
2024-05-05 19:07:00-04:00,153.13,153.16,153.13,153.16,0,605,0.0
2024-05-05 19:08:00-04:00,153.16,153.2,153.15,153.2,0,608,0.0
2024-05-05 19:09:00-04:00,153.2,153.2,153.19,153.2,0,595,0.0
2024-05-05 19:10:00-04:00,153.2,153.2,153.17,153.17,0,634,0.0
2024-05-05 19:11:00-04:00,153.17,153.19,153.17,153.19,0,568,0.0
2024-05-05 19:12:00-04:00,153.19,153.22,153.19,153.22,0,649,0.0
2024-05-05 19:13:00-04:00,153.22,153.23,153.22,153.23,0,546,0.0
2024-05-05 19:14:00-04:00,153.23,153.23,153.2,153.21,0,621,0.0
2024-05-05 19:15:00-04:00,153.21,153.21,153.21,153.21,0,498,0.0
2024-05-05 19:16:00-04:00,153.21,153.24,153.21,153.24,0,575,0.0
2024-05-05 19:17:00-04:00,153.24,153.24,153.24,153.24,0,524,0.0
2024-05-05 19:18:00-04:00,153.24,153.24,153.23,153.23,0,555,0.0
2024-05-05 19:19:00-04:00,153.23,153.23,153.22,153.23,0,582,0.0
2024-05-05 19:20:00-04:00,153.23,153.23,153.21,153.22,0,555,0.0
2024-05-05 19:21:00-04:00,153.22,153.23,153.22,153.23,0,523,0.0
2024-05-05 19:22:00-04:00,153.23,153.23,153.23,153.23,0,521,0.0
2024-05-05 19:23:00-04:00,153.23,153.23,153.22,153.22,0,513,0.0
2024-05-05 19:24:00-04:00,153.22,153.24,153.22,153.22,0,617,0.0
2024-05-05 19:25:00-04:00,153.22,153.22,153.19,153.19,0,601,0.0
2024-05-05 19:26:00-04:00,153.19,153.2,153.19,153.2,0,525,0.0
2024-05-05 19:27:00-04:00,153.2,153.22,153.2,153.21,0,597,0.0
2024-05-05 19:28:00-04:00,153.21,153.21,153.21,153.21,0,508,0.0
2024-05-05 19:29:00-04:00,153.21,153.22,153.21,153.22,0,592,0.0
2024-05-05 19:30:00-04:00,153.22,153.25,153.22,153.25,0,629,0.0
2024-05-05 19:31:00-04:00,153.25,153.25,153.23,153.23,0,569,0.0
2024-05-05 19:32:00-04:00,153.23,153.23,153.23,153.23,0,516,0.0
2024-05-05 19:33:00-04:00,153.23,153.45,153.23,153.45,0,1028,0.0
2024-05-05 19:34:00-04:00,153.45,153.48,153.38,153.41,0,1114,0.0
2024-05-05 19:35:00-04:00,153.41,153.43,153.4,153.43,0,724,0.0
2024-05-05 19:36:00-04:00,153.43,153.45,153.42,153.43,0,761,0.0
2024-05-05 19:37:00-04:00,153.43,153.44,153.4,153.43,0,755,0.0
2024-05-05 19:38:00-04:00,153.43,153.44,153.41,153.44,0,782,0.0
2024-05-05 19:39:00-04:00,153.44,153.48,153.42,153.42,0,794,0.0
2024-05-05 19:40:00-04:00,153.42,153.46,153.41,153.45,0,703,0.0
2024-05-05 19:41:00-04:00,153.45,153.46,153.43,153.44,0,684,0.0
2024-05-05 19:42:00-04:00,153.44,153.44,153.42,153.43,0,712,0.0
2024-05-05 19:43:00-04:00,153.43,153.44,153.41,153.43,0,732,0.0
2024-05-05 19:44:00-04:00,153.43,153.43,153.43,153.43,0,569,0.0
2024-05-05 19:45:00-04:00,153.43,153.43,153.43,153.43,0,535,0.0
2024-05-05 19:46:00-04:00,153.43,153.44,153.41,153.44,0,793,0.0
2024-05-05 19:47:00-04:00,153.44,153.46,153.43,153.46,0,663,0.0
2024-05-05 19:48:00-04:00,153.46,153.47,153.44,153.44,0,722,0.0
2024-05-05 19:49:00-04:00,153.44,153.45,153.44,153.45,0,615,0.0
2024-05-05 19:50:00-04:00,153.45,153.45,153.43,153.43,0,666,0.0
2024-05-05 19:51:00-04:00,153.43,153.45,153.43,153.45,0,642,0.0
2024-05-05 19:52:00-04:00,153.45,153.45,153.44,153.44,0,643,0.0
2024-05-05 19:53:00-04:00,153.44,153.53,153.44,153.53,0,825,0.0
2024-05-05 19:54:00-04:00,153.53,153.53,153.49,153.53,0,679,0.0
2024-05-05 19:55:00-04:00,153.53,153.53,153.49,153.49,0,672,0.0
2024-05-05 19:56:00-04:00,153.49,153.55,153.49,153.55,0,705,0.0
2024-05-05 19:57:00-04:00,153.55,153.59,153.52,153.57,0,781,0.0
2024-05-05 19:58:00-04:00,153.57,153.7,153.57,153.68,0,1037,0.0
2024-05-05 19:59:00-04:00,153.68,153.68,153.63,153.67,0,940,0.0
2024-05-05 20:00:00-04:00,153.67,153.7,153.63,153.69,0,993,0.0
