,open,high,low,close,volume,num_trds,value
2024-05-01 17:00:00-04:00,1.0712,1.0712,1.0708,1.0708,0,504,0.0
2024-05-01 17:01:00-04:00,1.0708,1.0708,1.0707,1.0708,0,508,0.0
2024-05-01 17:02:00-04:00,1.0708,1.0713,1.0707,1.0713,0,499,0.0
2024-05-01 17:03:00-04:00,1.0713,1.0713,1.0712,1.0713,0,486,0.0
2024-05-01 17:04:00-04:00,1.0713,1.0713,1.0712,1.0712,0,508,0.0
2024-05-01 17:05:00-04:00,1.0712,1.0713,1.0712,1.0713,0,504,0.0
2024-05-01 17:06:00-04:00,1.0713,1.0713,1.0713,1.0713,0,485,0.0
2024-05-01 17:07:00-04:00,1.0713,1.0713,1.0713,1.0713,0,506,0.0
2024-05-01 17:08:00-04:00,1.0713,1.0713,1.0713,1.0713,0,501,0.0
2024-05-01 17:09:00-04:00,1.0713,1.0713,1.0712,1.0713,0,498,0.0
2024-05-01 17:10:00-04:00,1.0713,1.0713,1.0712,1.0713,0,527,0.0
2024-05-01 17:11:00-04:00,1.0713,1.0713,1.0713,1.0713,0,517,0.0
2024-05-01 17:12:00-04:00,1.0713,1.0713,1.0712,1.0713,0,514,0.0
2024-05-01 17:13:00-04:00,1.0713,1.0713,1.0712,1.0713,0,506,0.0
2024-05-01 17:14:00-04:00,1.0713,1.0714,1.0713,1.0714,0,537,0.0
2024-05-01 17:15:00-04:00,1.0714,1.0715,1.0713,1.0715,0,535,0.0
2024-05-01 17:16:00-04:00,1.0715,1.0716,1.0715,1.0716,0,559,0.0
2024-05-01 17:17:00-04:00,1.0716,1.0716,1.0716,1.0716,0,536,0.0
2024-05-01 17:18:00-04:00,1.0716,1.0717,1.0714,1.0715,0,610,0.0
2024-05-01 17:19:00-04:00,1.0715,1.0716,1.0713,1.0716,0,629,0.0
2024-05-01 17:20:00-04:00,1.0716,1.0717,1.0716,1.0717,0,536,0.0
2024-05-01 17:21:00-04:00,1.0717,1.0717,1.0716,1.0716,0,510,0.0
2024-05-01 17:22:00-04:00,1.0716,1.0716,1.0716,1.0716,0,515,0.0
2024-05-01 17:23:00-04:00,1.0716,1.0716,1.0716,1.0716,0,561,0.0
2024-05-01 17:24:00-04:00,1.0716,1.0716,1.0715,1.0716,0,526,0.0
2024-05-01 17:25:00-04:00,1.0716,1.0716,1.0715,1.0715,0,538,0.0
2024-05-01 17:26:00-04:00,1.0715,1.0715,1.0714,1.0715,0,512,0.0
2024-05-01 17:27:00-04:00,1.0715,1.0715,1.0714,1.0715,0,510,0.0
2024-05-01 17:28:00-04:00,1.0715,1.0717,1.0715,1.0716,0,577,0.0
2024-05-01 17:29:00-04:00,1.0716,1.0716,1.0713,1.0713,0,554,0.0
2024-05-01 17:30:00-04:00,1.0713,1.0713,1.0712,1.0712,0,571,0.0
2024-05-01 17:31:00-04:00,1.0712,1.0712,1.0712,1.0712,0,576,0.0
2024-05-01 17:32:00-04:00,1.0712,1.0712,1.071,1.071,0,583,0.0
2024-05-01 17:33:00-04:00,1.071,1.0712,1.0709,1.0711,0,612,0.0
2024-05-01 17:34:00-04:00,1.0711,1.0715,1.0711,1.0715,0,625,0.0
2024-05-01 17:35:00-04:00,1.0715,1.0715,1.0714,1.0714,0,555,0.0
2024-05-01 17:36:00-04:00,1.0714,1.0714,1.0714,1.0714,0,575,0.0
2024-05-01 17:37:00-04:00,1.0714,1.0715,1.0714,1.0715,0,565,0.0
2024-05-01 17:38:00-04:00,1.0715,1.0715,1.0714,1.0715,0,573,0.0
2024-05-01 17:39:00-04:00,1.0715,1.0715,1.0714,1.0714,0,576,0.0
2024-05-01 17:40:00-04:00,1.0714,1.0715,1.0714,1.0714,0,539,0.0
2024-05-01 17:41:00-04:00,1.0714,1.0714,1.0713,1.0713,0,558,0.0
2024-05-01 17:42:00-04:00,1.0713,1.0714,1.0709,1.0712,0,819,0.0
2024-05-01 17:43:00-04:00,1.0712,1.0712,1.0711,1.0711,0,602,0.0
2024-05-01 17:44:00-04:00,1.0711,1.0711,1.071,1.0711,0,617,0.0
2024-05-01 17:45:00-04:00,1.0711,1.0711,1.071,1.071,0,581,0.0
2024-05-01 17:46:00-04:00,1.071,1.0711,1.071,1.071,0,566,0.0
2024-05-01 17:47:00-04:00,1.071,1.071,1.071,1.071,0,570,0.0
2024-05-01 17:48:00-04:00,1.071,1.071,1.0709,1.071,0,611,0.0
2024-05-01 17:49:00-04:00,1.071,1.071,1.071,1.071,0,578,0.0
2024-05-01 17:50:00-04:00,1.071,1.0711,1.071,1.0711,0,615,0.0
2024-05-01 17:51:00-04:00,1.0711,1.0712,1.071,1.071,0,671,0.0
2024-05-01 17:52:00-04:00,1.071,1.0712,1.0708,1.0709,0,786,0.0
