,open,high,low,close,volume,num_trds,value
2024-02-18 14:52:00-05:00,1.0777,1.0777,1.0777,1.0777,0,5,0.0
2024-02-18 15:09:00-05:00,1.0776,1.0778,1.0774,1.0778,0,22,0.0
2024-02-18 15:10:00-05:00,1.0777,1.0778,1.0777,1.0777,0,46,0.0
2024-02-18 15:11:00-05:00,1.0779,1.0781,1.0779,1.0781,0,35,0.0
2024-02-18 15:12:00-05:00,1.0781,1.0783,1.078,1.0783,0,65,0.0
2024-02-18 15:13:00-05:00,1.0783,1.0783,1.0782,1.0782,0,36,0.0
2024-02-18 15:14:00-05:00,1.0782,1.0783,1.0782,1.0783,0,8,0.0
2024-02-18 15:15:00-05:00,1.0783,1.0783,1.0783,1.0783,0,6,0.0
2024-02-18 15:16:00-05:00,1.0783,1.0785,1.0783,1.0785,0,96,0.0
2024-02-18 15:17:00-05:00,1.0785,1.0786,1.0785,1.0786,0,34,0.0
2024-02-18 15:18:00-05:00,1.0786,1.0786,1.0786,1.0786,0,10,0.0
2024-02-18 15:19:00-05:00,1.0786,1.0786,1.0784,1.0784,0,104,0.0
2024-02-18 15:20:00-05:00,1.0784,1.0784,1.0783,1.0783,0,54,0.0
2024-02-18 15:21:00-05:00,1.0783,1.0783,1.0783,1.0783,0,24,0.0
2024-02-18 15:22:00-05:00,1.0783,1.0783,1.0783,1.0783,0,8,0.0
2024-02-18 15:23:00-05:00,1.0783,1.0783,1.0783,1.0783,0,14,0.0
2024-02-18 15:24:00-05:00,1.0783,1.0783,1.0783,1.0783,0,20,0.0
2024-02-18 15:25:00-05:00,1.0783,1.0783,1.0783,1.0783,0,2,0.0
2024-02-18 15:27:00-05:00,1.0783,1.0783,1.0783,1.0783,0,12,0.0
2024-02-18 15:28:00-05:00,1.0783,1.0783,1.0783,1.0783,0,22,0.0
2024-02-18 15:29:00-05:00,1.0783,1.0783,1.0782,1.0783,0,32,0.0
2024-02-18 15:30:00-05:00,1.0783,1.0783,1.0782,1.0782,0,38,0.0
2024-02-18 15:31:00-05:00,1.0782,1.0782,1.0782,1.0782,0,16,0.0
2024-02-18 15:32:00-05:00,1.0782,1.0782,1.0781,1.0781,0,34,0.0
2024-02-18 15:33:00-05:00,1.0781,1.0781,1.0781,1.0781,0,28,0.0
2024-02-18 15:34:00-05:00,1.0781,1.0781,1.0781,1.0781,0,12,0.0
2024-02-18 15:35:00-05:00,1.0781,1.0781,1.0781,1.0781,0,18,0.0
2024-02-18 15:37:00-05:00,1.0781,1.0781,1.0781,1.0781,0,12,0.0
2024-02-18 15:40:00-05:00,1.0781,1.0781,1.0781,1.0781,0,4,0.0
2024-02-18 15:41:00-05:00,1.0781,1.0781,1.0779,1.0779,0,35,0.0
2024-02-18 15:42:00-05:00,1.0779,1.0779,1.0779,1.0779,0,24,0.0
2024-02-18 15:43:00-05:00,1.0779,1.0779,1.0779,1.0779,0,4,0.0
2024-02-18 15:44:00-05:00,1.0779,1.0779,1.0779,1.0779,0,4,0.0
2024-02-18 15:45:00-05:00,1.078,1.078,1.0779,1.0779,0,28,0.0
2024-02-18 15:46:00-05:00,1.0779,1.0779,1.0779,1.0779,0,14,0.0
2024-02-18 15:47:00-05:00,1.0779,1.0779,1.0778,1.0778,0,50,0.0
2024-02-18 15:48:00-05:00,1.0778,1.0778,1.0778,1.0778,0,42,0.0
2024-02-18 15:49:00-05:00,1.0778,1.0778,1.0778,1.0778,0,8,0.0
2024-02-18 15:50:00-05:00,1.0778,1.0779,1.0778,1.0779,0,34,0.0
2024-02-18 15:51:00-05:00,1.0778,1.0779,1.0778,1.0779,0,33,0.0
2024-02-18 15:52:00-05:00,1.0779,1.0779,1.0778,1.0779,0,10,0.0
2024-02-18 15:53:00-05:00,1.0779,1.0779,1.0778,1.0778,0,36,0.0
2024-02-18 15:54:00-05:00,1.0778,1.0778,1.0778,1.0778,0,30,0.0
2024-02-18 15:55:00-05:00,1.0778,1.0778,1.0778,1.0778,0,28,0.0
2024-02-18 15:56:00-05:00,1.0778,1.0778,1.0778,1.0778,0,58,0.0
2024-02-18 15:57:00-05:00,1.0778,1.0778,1.0778,1.0778,0,68,0.0
2024-02-18 15:58:00-05:00,1.0778,1.0779,1.0778,1.0779,0,76,0.0
2024-02-18 15:59:00-05:00,1.0779,1.0779,1.0773,1.0778,0,100,0.0
2024-02-18 16:00:00-05:00,1.0778,1.0778,1.0777,1.0777,0,89,0.0
2024-02-18 16:01:00-05:00,1.0777,1.0778,1.0777,1.0777,0,72,0.0
2024-02-18 16:02:00-05:00,1.0777,1.0778,1.0777,1.0777,0,66,0.0
2024-02-18 16:03:00-05:00,1.0777,1.0778,1.0777,1.0778,0,79,0.0
2024-02-18 16:04:00-05:00,1.0778,1.0778,1.0778,1.0778,0,66,0.0
2024-02-18 16:05:00-05:00,1.0778,1.0778,1.0778,1.0778,0,82,0.0
2024-02-18 16:06:00-05:00,1.0777,1.0778,1.0777,1.0778,0,74,0.0
2024-02-18 16:07:00-05:00,1.0778,1.0778,1.0777,1.0777,0,76,0.0
2024-02-18 16:08:00-05:00,1.0777,1.0777,1.0777,1.0777,0,60,0.0
2024-02-18 16:09:00-05:00,1.0778,1.0778,1.0777,1.0777,0,102,0.0
2024-02-18 16:10:00-05:00,1.0777,1.0777,1.0777,1.0777,0,56,0.0
