,open,high,low,close,volume,num_trds,value
2024-01-16 17:00:00-05:00,1.0875,1.0876,1.0874,1.0875,0,525,0.0
2024-01-16 17:01:00-05:00,1.0875,1.0875,1.0874,1.0875,0,544,0.0
2024-01-16 17:02:00-05:00,1.0875,1.0875,1.0874,1.0874,0,536,0.0
2024-01-16 17:03:00-05:00,1.0874,1.0875,1.0873,1.0874,0,531,0.0
2024-01-16 17:04:00-05:00,1.0874,1.0874,1.0874,1.0874,0,551,0.0
2024-01-16 17:05:00-05:00,1.0874,1.0875,1.0874,1.0874,0,474,0.0
2024-01-16 17:06:00-05:00,1.0874,1.0875,1.0874,1.0874,0,418,0.0
2024-01-16 17:07:00-05:00,1.0874,1.0875,1.0874,1.0875,0,401,0.0
2024-01-16 17:08:00-05:00,1.0875,1.0876,1.0874,1.0874,0,463,0.0
2024-01-16 17:09:00-05:00,1.0874,1.0875,1.0874,1.0874,0,444,0.0
2024-01-16 17:10:00-05:00,1.0874,1.0875,1.0874,1.0874,0,542,0.0
2024-01-16 17:11:00-05:00,1.0874,1.0875,1.0873,1.0874,0,526,0.0
2024-01-16 17:12:00-05:00,1.0874,1.0874,1.0872,1.0872,0,544,0.0
2024-01-16 17:13:00-05:00,1.0872,1.0874,1.0872,1.0874,0,505,0.0
2024-01-16 17:14:00-05:00,1.0874,1.0874,1.0873,1.0874,0,574,0.0
2024-01-16 17:15:00-05:00,1.0874,1.0874,1.0874,1.0874,0,541,0.0
2024-01-16 17:16:00-05:00,1.0874,1.0874,1.0873,1.0873,0,611,0.0
2024-01-16 17:17:00-05:00,1.0873,1.0875,1.0873,1.0875,0,554,0.0
2024-01-16 17:18:00-05:00,1.0875,1.0876,1.0875,1.0876,0,494,0.0
2024-01-16 17:19:00-05:00,1.0876,1.0876,1.0875,1.0875,0,504,0.0
2024-01-16 17:20:00-05:00,1.0875,1.0876,1.0874,1.0875,0,635,0.0
2024-01-16 17:21:00-05:00,1.0875,1.0875,1.0874,1.0875,0,600,0.0
2024-01-16 17:22:00-05:00,1.0875,1.0876,1.0875,1.0876,0,478,0.0
2024-01-16 17:23:00-05:00,1.0876,1.0876,1.0875,1.0876,0,493,0.0
2024-01-16 17:24:00-05:00,1.0876,1.0876,1.0875,1.0876,0,422,0.0
2024-01-16 17:25:00-05:00,1.0876,1.0876,1.0876,1.0876,0,449,0.0
2024-01-16 17:26:00-05:00,1.0876,1.0876,1.0876,1.0876,0,451,0.0
2024-01-16 17:27:00-05:00,1.0876,1.0876,1.0876,1.0876,0,440,0.0
2024-01-16 17:28:00-05:00,1.0876,1.0876,1.0875,1.0876,0,465,0.0
2024-01-16 17:29:00-05:00,1.0876,1.0877,1.0875,1.0876,0,508,0.0
2024-01-16 17:30:00-05:00,1.0876,1.0877,1.0876,1.0876,0,510,0.0
2024-01-16 17:31:00-05:00,1.0876,1.0877,1.0876,1.0876,0,511,0.0
2024-01-16 17:32:00-05:00,1.0876,1.0876,1.0876,1.0876,0,523,0.0
2024-01-16 17:33:00-05:00,1.0876,1.0876,1.0876,1.0876,0,551,0.0
2024-01-16 17:34:00-05:00,1.0876,1.0876,1.0876,1.0876,0,533,0.0
2024-01-16 17:35:00-05:00,1.0876,1.0876,1.0876,1.0876,0,528,0.0
2024-01-16 17:36:00-05:00,1.0876,1.0876,1.0876,1.0876,0,548,0.0
2024-01-16 17:37:00-05:00,1.0876,1.0876,1.0875,1.0876,0,506,0.0
2024-01-16 17:38:00-05:00,1.0876,1.0877,1.0876,1.0877,0,539,0.0
2024-01-16 17:39:00-05:00,1.0877,1.0877,1.0876,1.0876,0,468,0.0
2024-01-16 17:40:00-05:00,1.0876,1.0877,1.0876,1.0877,0,488,0.0
2024-01-16 17:41:00-05:00,1.0877,1.0877,1.0877,1.0877,0,569,0.0
2024-01-16 17:42:00-05:00,1.0877,1.0877,1.0877,1.0877,0,574,0.0
2024-01-16 17:43:00-05:00,1.0877,1.0877,1.0877,1.0877,0,628,0.0
2024-01-16 17:44:00-05:00,1.0877,1.0877,1.0877,1.0877,0,576,0.0
2024-01-16 17:45:00-05:00,1.0877,1.0877,1.0877,1.0877,0,577,0.0
2024-01-16 17:46:00-05:00,1.0877,1.0877,1.0877,1.0877,0,521,0.0
2024-01-16 17:47:00-05:00,1.0877,1.0877,1.0877,1.0877,0,538,0.0
2024-01-16 17:48:00-05:00,1.0877,1.0878,1.0877,1.0877,0,639,0.0
2024-01-16 17:49:00-05:00,1.0877,1.0877,1.0877,1.0877,0,603,0.0
2024-01-16 17:50:00-05:00,1.0877,1.0877,1.0877,1.0877,0,610,0.0
2024-01-16 17:51:00-05:00,1.0877,1.0878,1.0877,1.0878,0,636,0.0
2024-01-16 17:52:00-05:00,1.0878,1.0878,1.0877,1.0878,0,531,0.0
