,open,high,low,close,volume,num_trds,value
2024-02-25 17:00:00-05:00,1.0833,1.0833,1.0831,1.0832,0,201,0.0
2024-02-25 17:01:00-05:00,1.0832,1.0832,1.0831,1.0832,0,173,0.0
2024-02-25 17:02:00-05:00,1.0832,1.0832,1.0829,1.0831,0,282,0.0
2024-02-25 17:03:00-05:00,1.083,1.0831,1.083,1.0831,0,210,0.0
2024-02-25 17:04:00-05:00,1.0831,1.0831,1.083,1.083,0,140,0.0
2024-02-25 17:05:00-05:00,1.083,1.0831,1.0828,1.0828,0,364,0.0
2024-02-25 17:06:00-05:00,1.0828,1.0828,1.0826,1.0826,0,368,0.0
2024-02-25 17:07:00-05:00,1.0826,1.0826,1.0825,1.0825,0,358,0.0
2024-02-25 17:08:00-05:00,1.0825,1.0825,1.0824,1.0825,0,367,0.0
2024-02-25 17:09:00-05:00,1.0824,1.0825,1.0824,1.0824,0,369,0.0
2024-02-25 17:10:00-05:00,1.0824,1.0825,1.0823,1.0824,0,407,0.0
2024-02-25 17:11:00-05:00,1.0824,1.0824,1.0823,1.0823,0,436,0.0
2024-02-25 17:12:00-05:00,1.0823,1.0824,1.0823,1.0824,0,431,0.0
2024-02-25 17:13:00-05:00,1.0824,1.0825,1.0823,1.0824,0,388,0.0
2024-02-25 17:14:00-05:00,1.0824,1.0825,1.082,1.0821,0,481,0.0
2024-02-25 17:15:00-05:00,1.0821,1.0823,1.082,1.0823,0,501,0.0
2024-02-25 17:16:00-05:00,1.0823,1.0823,1.0823,1.0823,0,398,0.0
2024-02-25 17:17:00-05:00,1.0823,1.0823,1.0823,1.0823,0,316,0.0
2024-02-25 17:18:00-05:00,1.0823,1.0823,1.0823,1.0823,0,320,0.0
2024-02-25 17:19:00-05:00,1.0823,1.0823,1.0822,1.0822,0,388,0.0
2024-02-25 17:20:00-05:00,1.0822,1.0823,1.0821,1.0822,0,434,0.0
2024-02-25 17:21:00-05:00,1.0822,1.0822,1.0821,1.0822,0,477,0.0
2024-02-25 17:22:00-05:00,1.0822,1.0823,1.0822,1.0823,0,432,0.0
2024-02-25 17:23:00-05:00,1.0822,1.0823,1.0821,1.0821,0,500,0.0
2024-02-25 17:24:00-05:00,1.0821,1.0821,1.0821,1.0821,0,371,0.0
2024-02-25 17:25:00-05:00,1.0821,1.0821,1.082,1.0821,0,384,0.0
2024-02-25 17:26:00-05:00,1.0821,1.0821,1.0821,1.0821,0,380,0.0
2024-02-25 17:27:00-05:00,1.0821,1.0821,1.0821,1.0821,0,363,0.0
2024-02-25 17:28:00-05:00,1.0821,1.0821,1.0821,1.0821,0,415,0.0
2024-02-25 17:29:00-05:00,1.0821,1.0821,1.0819,1.082,0,457,0.0
2024-02-25 17:30:00-05:00,1.082,1.082,1.0819,1.0819,0,498,0.0
2024-02-25 17:31:00-05:00,1.0819,1.082,1.0819,1.0819,0,463,0.0
2024-02-25 17:32:00-05:00,1.0819,1.082,1.0819,1.082,0,499,0.0
2024-02-25 17:33:00-05:00,1.082,1.082,1.082,1.082,0,443,0.0
2024-02-25 17:34:00-05:00,1.082,1.0821,1.082,1.082,0,508,0.0
2024-02-25 17:35:00-05:00,1.082,1.082,1.082,1.082,0,477,0.0
2024-02-25 17:36:00-05:00,1.082,1.082,1.082,1.082,0,476,0.0
2024-02-25 17:37:00-05:00,1.082,1.0821,1.082,1.0821,0,582,0.0
2024-02-25 17:38:00-05:00,1.0821,1.0821,1.0821,1.0821,0,526,0.0
2024-02-25 17:39:00-05:00,1.0821,1.0821,1.0821,1.0821,0,511,0.0
2024-02-25 17:40:00-05:00,1.0821,1.0821,1.0821,1.0821,0,532,0.0
2024-02-25 17:41:00-05:00,1.0821,1.0821,1.0821,1.0821,0,560,0.0
2024-02-25 17:42:00-05:00,1.0821,1.0821,1.0821,1.0821,0,573,0.0
2024-02-25 17:43:00-05:00,1.0821,1.0821,1.082,1.0821,0,571,0.0
2024-02-25 17:44:00-05:00,1.0821,1.0821,1.0821,1.0821,0,509,0.0
2024-02-25 17:45:00-05:00,1.0821,1.0821,1.082,1.0821,0,574,0.0
2024-02-25 17:46:00-05:00,1.0821,1.0822,1.082,1.0822,0,601,0.0
2024-02-25 17:47:00-05:00,1.0822,1.0822,1.0822,1.0822,0,573,0.0
2024-02-25 17:48:00-05:00,1.0822,1.0822,1.0822,1.0822,0,574,0.0
2024-02-25 17:49:00-05:00,1.0822,1.0822,1.0822,1.0822,0,555,0.0
2024-02-25 17:50:00-05:00,1.0822,1.0822,1.0822,1.0822,0,575,0.0
2024-02-25 17:51:00-05:00,1.0822,1.0823,1.0822,1.0822,0,528,0.0
2024-02-25 17:52:00-05:00,1.0822,1.0823,1.0822,1.0823,0,538,0.0
2024-02-25 17:53:00-05:00,1.0823,1.0825,1.0823,1.0825,0,642,0.0
2024-02-25 17:54:00-05:00,1.0825,1.0825,1.0824,1.0824,0,609,0.0
2024-02-25 17:55:00-05:00,1.0824,1.0824,1.0824,1.0824,0,521,0.0
2024-02-25 17:56:00-05:00,1.0824,1.0824,1.0824,1.0824,0,501,0.0
2024-02-25 17:57:00-05:00,1.0824,1.0824,1.0823,1.0824,0,477,0.0
2024-02-25 17:58:00-05:00,1.0824,1.0824,1.0823,1.0824,0,667,0.0
2024-02-25 17:59:00-05:00,1.0823,1.0824,1.0823,1.0823,0,679,0.0
2024-02-25 18:00:00-05:00,1.0823,1.0823,1.0821,1.0821,0,732,0.0
2024-02-25 18:01:00-05:00,1.0821,1.0821,1.0821,1.0821,0,603,0.0
2024-02-25 18:02:00-05:00,1.0821,1.0821,1.082,1.082,0,605,0.0
2024-02-25 18:03:00-05:00,1.082,1.0821,1.082,1.082,0,607,0.0
2024-02-25 18:04:00-05:00,1.082,1.0821,1.082,1.082,0,563,0.0
2024-02-25 18:05:00-05:00,1.082,1.0821,1.082,1.0821,0,540,0.0
2024-02-25 18:06:00-05:00,1.0821,1.0822,1.0821,1.0822,0,541,0.0
2024-02-25 18:07:00-05:00,1.0822,1.0822,1.0822,1.0822,0,508,0.0
2024-02-25 18:08:00-05:00,1.0822,1.0822,1.0822,1.0822,0,538,0.0
2024-02-25 18:09:00-05:00,1.0822,1.0822,1.0822,1.0822,0,562,0.0
2024-02-25 18:10:00-05:00,1.0822,1.0822,1.0822,1.0822,0,565,0.0
2024-02-25 18:11:00-05:00,1.0822,1.0822,1.0822,1.0822,0,507,0.0
2024-02-25 18:12:00-05:00,1.0822,1.0823,1.0822,1.0822,0,519,0.0
2024-02-25 18:13:00-05:00,1.0822,1.0823,1.0822,1.0822,0,556,0.0
2024-02-25 18:14:00-05:00,1.0822,1.0822,1.0822,1.0822,0,524,0.0
2024-02-25 18:15:00-05:00,1.0822,1.0822,1.0821,1.0821,0,531,0.0
2024-02-25 18:16:00-05:00,1.0821,1.0821,1.0821,1.0821,0,515,0.0
2024-02-25 18:17:00-05:00,1.0821,1.0821,1.0821,1.0821,0,512,0.0
2024-02-25 18:18:00-05:00,1.0821,1.0821,1.0821,1.0821,0,545,0.0
2024-02-25 18:19:00-05:00,1.0821,1.0821,1.0821,1.0821,0,527,0.0
2024-02-25 18:20:00-05:00,1.0821,1.0821,1.0821,1.0821,0,531,0.0
