title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
美元指数从三个月新高回落 离岸人民币收复7.23,2024-02-15 06:48:01,格隆汇2月15日｜英国CPI意外未加快增长，两年期英债收益率降超10个基点。两年期美债收益率一度较两月高位回落逾10个基点。美元指数连创三个月新高后回落；日元暂别三个月低位但未收复150；离岸人民币创近三个月新低后收复7.23，一度涨超百点。,JPY,,2024-02-14 22:48:01,20240215
