title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
,2024-02-05 08:42:47,格隆汇2月5日｜美元兑日元USD/JPY升至148.82，为两个月来最高水平，日内涨0.26%。,JPY,,2024-02-05 00:42:47,20240205
,2024-02-05 08:50:06,格隆汇2月5日｜美元兑日元升至148.82，为两个月来最高水平，日内涨0.26%。美元指数升至104.17。,JPY,,2024-02-05 00:50:06,20240205
